,patient_id,name,dob,phone,address
1346,pat02204550,Karimah Saputra,2000-09-02,+62 (009) 300-8742,"Jl. Sentot Alibasa No. 566
Banjarbaru, BT 37578"
1347,pat20090883,"Dr. Qori Sitompul, S.Pd",1993-05-01,+62-0090-359-6228,"Gang Indragiri No. 2
Sabang, Sulawesi Tengah 56506"
1348,pat54054226,"Hj. Tantri Hariyah, S.Kom",1993-04-03,(0494) 729-8943,"Jl. Rawamangun No. 70
Pekanbaru, Maluku Utara 30645"
1349,pat11984481,Novi Wibisono,1985-07-21,+62-023-527-6729,"Jl. Pasteur No. 6
Magelang, Sulawesi Tengah 53177"
1350,pat87939491,Betania Prabowo,1981-01-21,+62 (23) 652-3221,"Gg. Surapati No. 0
Depok, BT 65647"
1351,pat82113506,Umar Anggraini,1980-07-24,0890022703,"Gang Antapani Lama No. 01
Banjarbaru, SU 03883"
1352,pat64959931,Cengkal Mayasari,1982-02-14,(0627) 808 6250,"Gang Bangka Raya No. 4
Palembang, Sumatera Barat 95794"
1353,pat75295714,Drs. Amalia Simbolon,1991-01-29,(035) 991 1523,"Gg. Sukajadi No. 0
Bogor, SS 54245"
1354,pat05827299,"Drs. Makara Winarno, M.M.",1990-11-18,082 941 6473,"Gang Jakarta No. 6
Purwokerto, JA 03372"
1355,pat41576106,"Tgk. Wadi Halim, S.Pt",2000-03-29,+62-87-017-5051,"Gang Joyoboyo No. 12
Kotamobagu, Sumatera Selatan 80010"
1356,pat73104957,Jessica Wasita,1990-06-10,(073) 900 4830,"Jalan Jend. A. Yani No. 250
Kota Administrasi Jakarta Barat, SN 55895"
1357,pat56563191,Rusman Wastuti,1997-04-19,+62-087-992-6193,"Gang Rajiman No. 6
Pekalongan, PB 77248"
1358,pat16019812,"Maimunah Marbun, S.H.",1996-03-04,+62 (12) 372 6108,"Jl. Pasteur No. 537
Depok, Kalimantan Utara 27980"
1359,pat49415490,Kayla Mangunsong,1998-07-15,+62 (040) 944 7753,"Jl. Dipenogoro No. 526
Kotamobagu, JT 24645"
1360,pat64787763,"Paiman Thamrin, M.Pd",1990-11-28,(0232) 010 5433,"Jalan Cempaka No. 525
Bogor, NB 69828"
1361,pat01839913,"Dt. Yusuf Rahayu, M.M.",1986-02-01,0828060159,"Jalan Raya Ujungberung No. 651
Depok, NB 86492"
1362,pat29052035,Sutan Joko Habibi,1995-08-23,+62-733-444-6469,"Gang Asia Afrika No. 94
Bima, Bengkulu 43235"
1363,pat88747361,Eka Saefullah,1984-06-02,+62 (768) 860-5629,"Jalan Jakarta No. 07
Bandar Lampung, Sumatera Utara 98265"
1364,pat67301133,Vega Yuliarti,1980-07-26,+62 (53) 610-1283,"Jl. W.R. Supratman No. 41
Bandung, SU 26090"
1365,pat74962662,"R. Oman Anggriawan, M.TI.",1991-03-24,+62 (315) 440-5991,"Jalan Setiabudhi No. 861
Sorong, KT 14112"
1366,pat49206906,"Maida Thamrin, M.Ak",1980-06-06,+62-35-313-9794,"Gg. Moch. Ramdan No. 94
Bukittinggi, Kalimantan Tengah 93528"
1367,pat39849731,"Sutan Candrakanta Uwais, M.Kom.",1988-05-26,(091) 437-7667,"Gang Surapati No. 5
Batu, NT 82210"
1368,pat24120081,Gamanto Padmasari,2000-08-09,+62 (070) 538-2185,"Jalan Tebet Barat Dalam No. 22
Tegal, AC 02532"
1369,pat65152577,Ika Nuraini,1998-01-12,+62-0823-222-5038,"Gang Jamika No. 218
Semarang, MA 04236"
1370,pat58998519,"Bahuwarna Manullang, S.T.",1998-02-14,(0164) 790 0536,"Jalan Surapati No. 22
Sawahlunto, MU 27981"
1371,pat88088860,R.A. Ani Dongoran,1994-01-07,+62-0421-193-7781,"Jalan Sadang Serang No. 177
Padangpanjang, NB 60419"
1372,pat90059605,Violet Mangunsong,1990-07-09,0866151131,"Gang Ciwastra No. 39
Sabang, Bengkulu 09097"
1373,pat35824725,"Latika Pratiwi, S.Psi",1992-06-25,085 814 3327,"Gang Gardujati No. 450
Tual, DKI Jakarta 06255"
1374,pat18983319,Mursita Wulandari,1994-03-23,+62 (021) 785 1726,"Gg. Indragiri No. 208
Mataram, BT 16921"
1375,pat34328033,Ir. Julia Lailasari,1999-03-17,(054) 544 5168,"Jalan Peta No. 7
Tanjungbalai, Aceh 36657"
1376,pat54642409,Sutan Atmaja Prayoga,1982-03-30,(076) 186 2184,"Gg. Kendalsari No. 7
Makassar, Papua 72363"
1377,pat46324948,Gatra Marbun,1993-08-29,+62-206-089-8117,"Jl. Rawamangun No. 1
Mataram, YO 42963"
1378,pat46883926,Gara Rahimah,1996-03-02,(0400) 067-0811,"Gg. Soekarno Hatta No. 01
Bukittinggi, Gorontalo 21175"
1379,pat73045410,Hasna Susanti,1995-06-03,+62-028-682-2738,"Jalan Pasir Koja No. 838
Balikpapan, Lampung 25197"
1380,pat04628439,Harja Rajata,1990-10-04,+62 (054) 644-2769,"Gg. Dr. Djunjunan No. 622
Ambon, SR 17855"
1381,pat91785824,"Ir. Yessi Jailani, M.Farm",1998-01-14,(0179) 469-0263,"Gg. Gegerkalong Hilir No. 2
Palangkaraya, Jawa Timur 85749"
1382,pat64125329,"Aisyah Puspasari, S.Pt",1993-01-19,(054) 117-6296,"Gg. Rajiman No. 7
Tual, Sulawesi Tengah 31292"
1383,pat27646779,Edi Prasasta,1987-06-01,+62-0868-512-7077,"Jl. M.H Thamrin No. 02
Medan, Kalimantan Selatan 91060"
1384,pat89293607,Kenzie Sihombing,1998-07-17,082 555 5799,"Gang Ir. H. Djuanda No. 343
Cimahi, JI 37033"
1385,pat07795466,Karen Samosir,1993-11-01,081 512 9722,"Jalan M.H Thamrin No. 92
Banjarmasin, Jawa Barat 75861"
1386,pat54480919,Clara Andriani,1997-07-25,+62-0857-688-5179,"Jalan K.H. Wahid Hasyim No. 485
Salatiga, GO 44328"
1387,pat99389284,Puti Putra,1987-11-27,+62 (0825) 131 1393,"Jalan Ciwastra No. 822
Padang, SN 38811"
1388,pat70789577,"Bagya Prasasta, S.Farm",1996-07-08,+62-732-341-4314,"Gg. Dr. Djunjunan No. 583
Singkawang, Sulawesi Selatan 41860"
1389,pat50236381,Rudi Winarno,1988-10-14,+62-0175-899-6228,"Jl. Soekarno Hatta No. 640
Banda Aceh, Kalimantan Timur 94864"
1390,pat54742697,Ciaobella Laksita,1990-12-17,+62 (004) 040-0591,"Gang Pasir Koja No. 369
Kota Administrasi Jakarta Utara, Jawa Timur 76143"
1391,pat46624048,Tiara Winarsih,1985-04-09,(0839) 920 7044,"Jl. Jakarta No. 72
Manado, Jambi 36733"
1392,pat11281214,Rahmi Hakim,2000-07-17,+62-093-015-6801,"Jalan Otto Iskandardinata No. 37
Meulaboh, BT 07216"
1393,pat16551435,"Cut Ophelia Hidayat, M.Ak",1999-01-19,(025) 976-6625,"Gg. Jend. A. Yani No. 7
Tebingtinggi, Kalimantan Tengah 98380"
1394,pat64081823,"Tgk. Kariman Aryani, S.E.I",1991-04-29,+62 (667) 158-9334,"Jl. HOS. Cokroaminoto No. 3
Palembang, KU 94664"
1395,pat05588350,Elvina Natsir,1999-07-15,+62-056-286-3700,"Gang Jend. Sudirman No. 719
Tangerang, AC 95635"
1396,pat64364919,Purwadi Hutapea,1985-09-03,+62 (664) 196 8563,"Jalan Kapten Muslihat No. 780
Mojokerto, PB 74703"
1397,pat83642296,Betania Irawan,1995-05-28,+62-33-646-1414,"Jl. Gardujati No. 393
Ternate, Bali 41638"
1398,pat83771200,Oni Wahyuni,1993-09-11,+62 (0403) 246-8224,"Jl. KH Amin Jasuta No. 3
Banda Aceh, Papua 61663"
1399,pat22921659,Umi Nasyiah,1999-01-03,+62 (54) 598 6390,"Jl. Moch. Toha No. 1
Bengkulu, Aceh 15370"
1400,pat83748714,Drs. Yahya Maryadi,1983-08-28,+62-37-156-9275,"Gg. Rumah Sakit No. 3
Ternate, BA 58744"
1401,pat48595377,Tgk. Jayadi Kurniawan,1990-11-12,(006) 092-5259,"Jalan Monginsidi No. 13
Balikpapan, SU 72982"
1402,pat97852445,Laras Sihombing,1999-10-23,+62-0608-881-4804,"Jalan S. Parman No. 74
Solok, Kalimantan Utara 54577"
1403,pat29061068,"Dt. Dimaz Putra, S.Pt",1996-02-19,+62 (0848) 030-8780,"Gg. PHH. Mustofa No. 512
Binjai, SR 55631"
1404,pat26747842,Panca Prayoga,1995-05-25,(0158) 089 4418,"Gg. Bangka Raya No. 33
Ambon, GO 05266"
1405,pat04130888,Mala Nasyidah,1994-07-01,(0315) 010-2792,"Jl. Cihampelas No. 74
Madiun, AC 52190"
1406,pat05624515,"R.A. Zelda Wibisono, S.T.",1988-05-05,(0271) 629 7024,"Gg. Raya Ujungberung No. 5
Banjar, Sulawesi Tenggara 25757"
1407,pat70153002,Labuh Sihombing,1986-10-15,0897773649,"Gang Erlangga No. 5
Tidore Kepulauan, Sulawesi Utara 82022"
1408,pat61935167,Ir. Harjaya Gunarto,1985-11-14,+62 (050) 380 7784,"Jalan Yos Sudarso No. 563
Magelang, Kalimantan Utara 41242"
1409,pat79179041,"Maryanto Hutasoit, S.Pt",1985-01-16,+62-85-169-6018,"Jl. Pasteur No. 084
Padang, Gorontalo 90060"
1410,pat58490259,"Galiono Novitasari, S.E.",1980-07-24,+62 (044) 150-2450,"Gang Cikutra Timur No. 8
Banjar, NB 59676"
1411,pat23818804,Gabriella Maryadi,1995-02-15,+62 (884) 658-5990,"Jl. Soekarno Hatta No. 541
Kupang, Kalimantan Timur 45069"
1412,pat62453288,Mahesa Sihombing,1993-12-21,+62 (060) 134-0638,"Gg. Jamika No. 1
Malang, JT 71881"
1413,pat14470257,"Ir. Saka Kurniawan, S.H.",1987-02-16,+62 (0493) 782 9841,"Jalan Abdul Muis No. 049
Kupang, JT 60536"
1414,pat45840883,"Dt. Jati Usamah, S.IP",1991-11-15,+62-0133-860-6712,"Gg. Lembong No. 22
Depok, Sulawesi Tengah 89055"
1415,pat58204504,Kusuma Nasyidah,1983-05-28,0864551112,"Gang Raya Setiabudhi No. 75
Bontang, Jambi 70092"
1416,pat47317826,"dr. Kartika Nainggolan, S.Sos",1998-04-13,+62 (09) 950 1283,"Gg. Medokan Ayu No. 27
Tangerang Selatan, Maluku Utara 74522"
1417,pat43419869,Zaenab Lailasari,1996-02-04,+62 (0292) 549-9566,"Gg. Bangka Raya No. 24
Tebingtinggi, SB 01303"
1418,pat00683883,"Kasiyah Agustina, S.Ked",1989-09-04,+62 (25) 285-8049,"Gang H.J Maemunah No. 0
Bengkulu, KB 51121"
1419,pat11312727,Dalimin Oktaviani,1995-09-26,+62 (0229) 826-5772,"Jl. Gedebage Selatan No. 279
Palu, LA 05475"
1420,pat39398413,Silvia Namaga,1981-11-30,(0504) 889 2370,"Jalan Asia Afrika No. 781
Cilegon, SB 61460"
1421,pat80954927,Gantar Susanti,1990-10-03,+62 (13) 220-3798,"Jl. PHH. Mustofa No. 0
Tebingtinggi, Kalimantan Barat 67522"
1422,pat64612645,Dt. Galiono Lestari,1993-12-05,(0342) 375 7115,"Jalan Ahmad Dahlan No. 190
Purwokerto, Kalimantan Timur 80113"
1423,pat22119803,Hardi Hasanah,1982-02-26,+62 (0296) 119 2392,"Jalan BKR No. 31
Depok, BB 04965"
1424,pat34772829,"Dt. Mursita Mahendra, S.IP",1999-05-28,+62 (569) 485-9661,"Jalan H.J Maemunah No. 708
Serang, Sulawesi Tenggara 18360"
1425,pat72330951,"Ir. Syahrini Wulandari, S.H.",1984-11-01,(0276) 030-2882,"Jalan Pasteur No. 8
Depok, KI 51652"
1426,pat77330031,R. Tari Waskita,1985-07-10,+62 (724) 478-8773,"Jl. Dipenogoro No. 429
Tasikmalaya, NT 92879"
1427,pat96245774,Gamblang Wastuti,1990-08-23,+62 (064) 992 2036,"Gg. Moch. Ramdan No. 714
Banda Aceh, Kalimantan Barat 96255"
1428,pat13901110,Hardana Utami,1982-11-04,+62-0446-489-3330,"Jl. Moch. Ramdan No. 3
Tidore Kepulauan, Jawa Barat 31004"
1429,pat69707476,Rizki Suryatmi,1990-03-12,+62 (139) 109-4838,"Jl. Setiabudhi No. 371
Kotamobagu, Kalimantan Barat 41806"
1430,pat39916372,Slamet Putra,1983-06-01,(0668) 796-8455,"Gang Waringin No. 780
Yogyakarta, KB 71046"
1431,pat43216000,R.M. Nardi Waskita,1990-07-20,+62 (178) 412-2830,"Jalan Veteran No. 17
Semarang, Sulawesi Utara 40800"
1432,pat91275981,"Nurul Handayani, S.Kom",1990-01-03,+62 (11) 039 5930,"Gang Jayawijaya No. 110
Gorontalo, PB 54599"
1433,pat97874133,Estiawan Marpaung,1997-11-03,+62 (558) 972 3273,"Gg. Indragiri No. 2
Kupang, MU 48931"
1434,pat17862134,Najwa Waskita,1989-04-20,(061) 163 1057,"Gg. Sadang Serang No. 77
Tebingtinggi, JI 79502"
1435,pat74284801,"Bahuwirya Prasetyo, S.Kom",1990-04-16,+62 (0477) 553 2851,"Gang Astana Anyar No. 242
Kota Administrasi Jakarta Utara, Kalimantan Barat 49269"
1436,pat25066760,"Ir. Ayu Utami, S.T.",1991-12-27,086 327 6612,"Jalan Wonoayu No. 86
Kupang, PB 35577"
1437,pat84389800,"R. Luluh Sitorus, S.Psi",1989-05-04,+62 (012) 757-2559,"Gg. R.E Martadinata No. 243
Bandar Lampung, BA 22195"
1438,pat46679246,Aisyah Permata,1984-01-27,+62 (0683) 283-8299,"Gang Kendalsari No. 8
Tomohon, Kalimantan Timur 01417"
1439,pat55428873,drg. Balangga Wibowo,1986-10-24,(075) 372-2728,"Gang M.H Thamrin No. 936
Manado, Bali 67922"
1440,pat44264895,Chandra Irawan,1989-05-15,+62 (019) 616-6354,"Gg. Pasir Koja No. 0
Solok, AC 24654"
1441,pat28404385,"Calista Nasyidah, M.TI.",1995-07-04,+62 (076) 603 3867,"Jalan Veteran No. 13
Tanjungpinang, Sulawesi Tenggara 55509"
1442,pat49500035,Cahyanto Pradana,1989-05-14,(0671) 072-1397,"Gang Kendalsari No. 1
Tebingtinggi, KR 38125"
1443,pat37959876,"Hj. Tami Kuswoyo, S.Kom",1988-08-09,+62 (50) 689 3086,"Gang Rajawali Timur No. 9
Palembang, Nusa Tenggara Timur 38568"
1444,pat55688512,"Jumari Manullang, S.E.I",1988-07-23,+62-428-668-4529,"Gg. Raya Ujungberung No. 52
Cirebon, SB 16111"
1445,pat87196504,"Taufan Puspita, M.Kom.",1992-04-18,+62 (0326) 380-5194,"Jalan Sadang Serang No. 417
Tomohon, Sulawesi Utara 21079"
1446,pat62331265,Hasna Samosir,1990-12-13,(0161) 707-8993,"Gg. Tubagus Ismail No. 5
Kota Administrasi Jakarta Selatan, BE 93457"
1447,pat89204887,R.A. Unjani Najmudin,1981-09-26,086 474 5207,"Jl. Jamika No. 1
Banjarbaru, MU 90287"
1448,pat33595597,"Prayogo Hidayat, M.TI.",1996-11-06,+62 (51) 601-4720,"Jalan K.H. Wahid Hasyim No. 7
Bitung, JB 59717"
1449,pat13406592,Banawa Namaga,1986-02-02,+62 (076) 378-8002,"Gang Ronggowarsito No. 720
Kupang, YO 06239"
1450,pat27505724,Darmanto Winarsih,1990-06-23,+62 (148) 977-9313,"Jalan Kutisari Selatan No. 859
Padangpanjang, Jawa Barat 71102"
1451,pat24199186,Qori Prastuti,1998-01-26,(060) 829 6611,"Gg. HOS. Cokroaminoto No. 19
Semarang, Sumatera Utara 55133"
1452,pat06992811,"Winda Agustina, S.I.Kom",1983-07-16,+62 (72) 704 6682,"Gg. Yos Sudarso No. 1
Medan, Riau 82337"
1453,pat60240095,Cahya Nugroho,1986-03-24,+62 (047) 779 7811,"Gg. Rungkut Industri No. 850
Padangpanjang, PB 24743"
1454,pat35384168,Rizki Dabukke,1993-12-03,+62 (665) 377 3243,"Jalan Jamika No. 524
Metro, BE 31100"
1455,pat97698227,"T. Mahdi Astuti, M.M.",1981-02-03,+62 (095) 266 6254,"Gang Ciumbuleuit No. 511
Singkawang, Jawa Timur 25724"
1456,pat13696313,Emil Nurdiyanti,1993-01-02,+62 (021) 590-6394,"Jalan Wonoayu No. 03
Binjai, Jawa Barat 38915"
1457,pat52832383,"Tgk. Laila Nababan, S.T.",1988-11-12,+62 (61) 480 1917,"Gang Ciwastra No. 03
Tebingtinggi, Kalimantan Selatan 42141"
1458,pat96412572,"Puti Fitria Fujiati, S.H.",1997-01-20,+62 (459) 377-6050,"Jalan Antapani Lama No. 5
Sorong, Riau 94824"
1459,pat69586996,Reksa Saragih,1980-03-08,086 497 4795,"Jl. Rumah Sakit No. 56
Bontang, Nusa Tenggara Timur 53612"
1460,pat40138381,"Warta Riyanti, M.TI.",1987-02-24,0839702442,"Gang Soekarno Hatta No. 078
Cirebon, Maluku Utara 49797"
1461,pat78123168,"Tgk. Kala Agustina, S.H.",1988-07-18,+62 (0813) 157-0162,"Jalan Soekarno Hatta No. 957
Tual, Bali 87227"
1462,pat49460100,Karen Andriani,1993-05-11,+62-77-409-5418,"Gg. Pacuan Kuda No. 35
Serang, Banten 49081"
1463,pat54073586,Alika Najmudin,1987-06-19,(0104) 847 8197,"Gang Dipatiukur No. 09
Blitar, DKI Jakarta 30661"
1464,pat21937002,Cahyono Maheswara,2000-03-04,+62-514-637-7338,"Jl. Rajawali Timur No. 6
Makassar, SN 86133"
1465,pat28939801,Rini Handayani,1983-01-27,+62 (915) 637-1650,"Jl. Pacuan Kuda No. 5
Binjai, Sulawesi Barat 97383"
1466,pat16174184,Oni Nuraini,1998-01-11,+62 (461) 324-9613,"Jl. Monginsidi No. 6
Padang Sidempuan, MU 95522"
1467,pat40362885,Hj. Devi Januar,1981-07-21,0839863010,"Gg. Stasiun Wonokromo No. 46
Tomohon, Nusa Tenggara Barat 74402"
1468,pat43547630,Hana Andriani,1985-03-05,088 770 4653,"Gang Kutai No. 2
Surabaya, Sulawesi Tenggara 35473"
1469,pat08319135,"Dr. Pia Pratiwi, S.E.",1989-08-11,(018) 268-5111,"Jl. Dr. Djunjunan No. 718
Lubuklinggau, Sulawesi Utara 91190"
1470,pat86800747,"Puti Ratna Tarihoran, S.Gz",1998-07-14,+62 (081) 017 2923,"Jl. Kiaracondong No. 021
Padang Sidempuan, Kepulauan Bangka Belitung 41272"
1471,pat47085251,Ir. Ellis Suwarno,1985-06-16,+62 (877) 809-1690,"Jl. S. Parman No. 9
Subulussalam, BT 05813"
1472,pat39825377,"Dr. Umar Sinaga, S.Ked",1997-04-19,+62 (0752) 612 9413,"Gg. M.H Thamrin No. 795
Prabumulih, Kepulauan Riau 28331"
1473,pat40542409,"Lamar Kurniawan, M.Ak",1986-12-17,087 055 5643,"Jl. Gegerkalong Hilir No. 33
Banjar, SN 03825"
1474,pat06674212,Siti Jailani,1988-03-29,+62 (10) 280-8165,"Gg. Cihampelas No. 1
Samarinda, SB 22978"
1475,pat03784198,Salman Nainggolan,1981-10-23,+62 (0647) 873-9500,"Jalan Dr. Djunjunan No. 6
Kendari, KS 65089"
1476,pat65835661,Kuncara Siregar,1987-12-28,+62 (0292) 611-5182,"Jl. Merdeka No. 795
Banjarmasin, JB 78488"
1477,pat12886715,Prayogo Mansur,1991-08-18,+62-067-034-4778,"Gg. Suryakencana No. 7
Tidore Kepulauan, Kalimantan Selatan 03191"
1478,pat48021593,Cemeti Siregar,1991-11-14,+62 (52) 200 3579,"Gang Stasiun Wonokromo No. 65
Banjarmasin, Sumatera Barat 26069"
1479,pat83594601,Salimah Namaga,1998-04-19,+62 (864) 178-9426,"Jl. Ahmad Dahlan No. 5
Sibolga, Bengkulu 54558"
1480,pat97292456,Hj. Hamima Zulkarnain,1987-11-24,+62 (089) 348-7002,"Gang Jamika No. 182
Sabang, SR 02857"
1481,pat74826773,Titin Ramadan,1982-11-27,+62 (24) 683-5898,"Jalan Pasir Koja No. 511
Cirebon, Kalimantan Timur 39630"
1482,pat13205164,Hj. Lintang Wahyuni,1990-07-10,+62-0764-661-5583,"Jalan Ciumbuleuit No. 7
Palopo, Sumatera Selatan 89926"
1483,pat48017732,Raihan Winarno,1984-09-26,+62 (0753) 385-9823,"Gg. Rawamangun No. 137
Prabumulih, KI 41868"
1484,pat92411227,Dadap Aryani,1991-11-02,(0767) 800-8462,"Gang HOS. Cokroaminoto No. 41
Tarakan, NT 65257"
1485,pat61607743,Muhammad Maulana,1981-08-27,(063) 301-8073,"Jl. Tebet Barat Dalam No. 690
Batu, KU 58233"
1486,pat44611163,"Cut Siti Maryati, S.Pd",1983-05-10,+62 (015) 883-1210,"Jl. Bangka Raya No. 700
Surakarta, KT 78460"
1487,pat36576715,"R.A. Vanya Suartini, S.Pd",1980-06-05,+62 (0608) 430-4748,"Jl. Joyoboyo No. 43
Padang, MA 82812"
1488,pat72615331,"Putri Pertiwi, S.Psi",1983-01-15,(0492) 836-5230,"Gang Cikapayang No. 58
Blitar, Sulawesi Tenggara 93339"
1489,pat56781021,Hasta Megantara,1997-02-09,+62 (66) 556 8815,"Gang Jayawijaya No. 73
Jayapura, Kalimantan Utara 14388"
1490,pat96796092,Jamalia Novitasari,1981-06-12,0856868862,"Jl. K.H. Wahid Hasyim No. 00
Parepare, DI Yogyakarta 87866"
1491,pat75049850,Yahya Wulandari,1992-02-23,+62 (76) 522 1456,"Jalan Pasteur No. 0
Banda Aceh, JK 68578"
1492,pat69577024,"Bagiya Latupono, S.Farm",1994-11-16,+62 (0676) 855 5692,"Jalan K.H. Wahid Hasyim No. 5
Cimahi, BB 19318"
1493,pat04110248,Kamaria Sihombing,1983-08-22,+62-09-996-4533,"Gang Raya Setiabudhi No. 23
Tebingtinggi, SU 80062"
1494,pat84720689,Zulaikha Wahyudin,1994-05-10,+62-669-746-0890,"Gg. Laswi No. 939
Kota Administrasi Jakarta Selatan, BA 56549"
1495,pat72542859,"Drs. Julia Dongoran, S.Pt",1983-04-20,085 335 9583,"Jalan Ciumbuleuit No. 61
Yogyakarta, GO 78139"
1496,pat30471450,Dr. Emas Winarsih,1999-09-17,+62 (126) 502-8179,"Jl. Pasteur No. 62
Jayapura, SB 51951"
1497,pat73888888,Agnes Kuswandari,1981-07-11,+62 (0391) 123 0892,"Jl. Rumah Sakit No. 913
Bima, Maluku 77758"
1498,pat18450132,Maimunah Yuniar,1992-07-21,+62-697-546-8001,"Jalan Gegerkalong Hilir No. 0
Cimahi, Maluku Utara 57771"
1499,pat88116716,Aslijan Gunarto,1988-02-10,(0648) 705 3454,"Gg. Bangka Raya No. 4
Yogyakarta, SR 05168"
